timestamp_iso,timestamp_epoch,token_id,slug,outcome,bestBid,bestAsk,spread,mid,microprice,imbalance_topN,bid_depth_topN,ask_depth_topN,spread_percentile_60s,bid_depth_total,ask_depth_total,tape_ts_epoch,tape_source
2026-03-06T19:02:05Z,1772823725,79886822364947379073964662689073310927127450520910509636512720498042444502050,bitcoin-up-or-down-march-6-1pm-et,Up,0.999,,,,,1,677267.05,0,,680432.5400000002,0,1772823725,CLOB_BOOK
2026-03-06T19:02:05Z,1772823725,38360456427327464740144520603670178598372596964414578979826661580176855655062,solana-up-or-down-march-6-2pm-et,Up,0.54,0.55,0.01,0.545,0.5493491109,0.4735716096,2448.19,2721.44,100,4478.19,4563.44,1772823725,CLOB_BOOK
2026-03-06T19:02:05Z,1772823725,70244097016650638056943416486156963145798825895939348226262470478186180767038,ethereum-up-or-down-march-6-2pm-et,Down,0.39,0.4,0.01,0.395,0.3903230652,0.516020878,4812.71,4513.87,100,8386.71,7928.37,1772823725,CLOB_BOOK
2026-03-06T19:02:05Z,1772823725,76871165663812550761322588615474071902931517921531572365633529117772138723752,xrp-up-or-down-march-6-2pm-et,Up,0.53,0.54,0.01,0.535,0.5308695652,0.3866799318,1022.2,1621.33,90.9090909091,1742.2,2367.33,1772823725,CLOB_BOOK
2026-03-06T19:02:05Z,1772823725,5989222319425208530096625493244969872180540108044038522269239934826828801892,solana-up-or-down-march-6-2pm-et,Down,0.45,0.46,0.01,0.455,0.4501392409,0.518315483,2655.89,2468.19,90.4761904762,4492.89,4503.19,1772823725,CLOB_BOOK
2026-03-06T19:02:05Z,1772823725,35637801070391585309281248245184294350291414545260807921128519126494476255775,bitcoin-up-or-down-march-6-2pm-et,Down,0.36,0.37,0.01,0.365,0.3691614256,0.4994312627,8807.75,8827.81,90.4761904762,13699.65,13069.66,1772823725,CLOB_BOOK
2026-03-06T19:02:05Z,1772823725,108141103146448992288683731106998019573851560549384814626747926830643486174504,ethereum-up-or-down-march-6-2pm-et,Up,0.61,0.62,0.01,0.615,0.6189753321,0.4847308863,4887.59,5195.51,100,6156.37,8668.51,1772823725,CLOB_BOOK
2026-03-06T19:02:08Z,1772823728,35531914449530778203692157539650308378498968905186000490478336619783194020949,bitcoin-up-or-down-march-6-1pm-et,Down,,0.001,,,,0,0,677267.05,,0,680432.5400000002,1772823728,CLOB_BOOK
2026-03-06T19:02:08Z,1772823728,64143571891703401153242308754714439517397464054405527790807580164944483736294,solana-up-or-down-march-6-1pm-et,Up,0.999,,,,,1,637536.24,0,,637925.6800000001,0,1772823728,CLOB_BOOK
2026-03-06T19:02:08Z,1772823728,50213630518181866833234265638404914996318633868766983671832149276478448533182,ethereum-up-or-down-march-6-1pm-et,Up,0.999,,,,,1,587445.3300000001,0,,587854.3700000001,0,1772823728,CLOB_BOOK
2026-03-06T19:02:08Z,1772823728,79886822364947379073964662689073310927127450520910509636512720498042444502050,bitcoin-up-or-down-march-6-1pm-et,Up,0.999,,,,,1,677267.05,0,,680432.5400000002,0,1772823728,CLOB_BOOK
2026-03-06T19:02:08Z,1772823728,38360456427327464740144520603670178598372596964414578979826661580176855655062,solana-up-or-down-march-6-2pm-et,Up,0.54,0.55,0.01,0.545,0.5440625,0.4460166661,2261.92,2809.46,100,3396.92,4646.46,1772823728,CLOB_BOOK
2026-03-06T19:02:08Z,1772823728,70244097016650638056943416486156963145798825895939348226262470478186180767038,ethereum-up-or-down-march-6-2pm-et,Down,0.39,0.4,0.01,0.395,0.3904773139,0.5179922597,5454.07,5075.18,100,9028.07,8489.68,1772823728,CLOB_BOOK
2026-03-06T19:02:08Z,1772823728,76871165663812550761322588615474071902931517921531572365633529117772138723752,xrp-up-or-down-march-6-2pm-et,Up,0.52,0.53,0.01,0.525,0.5207142857,0.4102050313,1613.16,2319.41,91.3043478261,2333.16,3065.41,1772823728,CLOB_BOOK
2026-03-06T19:02:08Z,1772823728,5989222319425208530096625493244969872180540108044038522269239934826828801892,solana-up-or-down-march-6-2pm-et,Down,0.45,0.46,0.01,0.455,0.4559375,0.5555830266,2786.46,2228.92,90.9090909091,4623.46,3363.92,1772823728,CLOB_BOOK
2026-03-06T19:02:08Z,1772823728,35637801070391585309281248245184294350291414545260807921128519126494476255775,bitcoin-up-or-down-march-6-2pm-et,Down,0.36,0.37,0.01,0.365,0.3695084063,0.63434883,10604.79,6112.81,90.9090909091,15552.69,14752.66,1772823728,CLOB_BOOK
2026-03-06T19:02:08Z,1772823728,108141103146448992288683731106998019573851560549384814626747926830643486174504,ethereum-up-or-down-march-6-2pm-et,Up,0.6,0.61,0.01,0.605,0.6095226861,0.4830629387,5075.18,5431.07,100,8489.68,9005.07,1772823728,CLOB_BOOK
2026-03-06T19:02:11Z,1772823731,35531914449530778203692157539650308378498968905186000490478336619783194020949,bitcoin-up-or-down-march-6-1pm-et,Down,,0.001,,,,0,0,677353.9500000001,,0,680569.7300000001,1772823731,CLOB_BOOK
2026-03-06T19:02:11Z,1772823731,64143571891703401153242308754714439517397464054405527790807580164944483736294,solana-up-or-down-march-6-1pm-et,Up,0.999,,,,,1,637536.24,0,,637925.6800000001,0,1772823731,CLOB_BOOK
2026-03-06T19:02:11Z,1772823731,50213630518181866833234265638404914996318633868766983671832149276478448533182,ethereum-up-or-down-march-6-1pm-et,Up,0.999,,,,,1,587445.3300000001,0,,587854.3700000001,0,1772823731,CLOB_BOOK
2026-03-06T19:02:11Z,1772823731,79886822364947379073964662689073310927127450520910509636512720498042444502050,bitcoin-up-or-down-march-6-1pm-et,Up,0.999,,,,,1,677353.9500000001,0,,680569.7300000001,0,1772823731,CLOB_BOOK
2026-03-06T19:02:11Z,1772823731,38360456427327464740144520603670178598372596964414578979826661580176855655062,solana-up-or-down-march-6-2pm-et,Up,0.53,0.54,0.01,0.535,0.539402319,0.4676659994,2495.26,2840.3,100,4525.26,4609.3,1772823731,CLOB_BOOK
2026-03-06T19:02:11Z,1772823731,70244097016650638056943416486156963145798825895939348226262470478186180767038,ethereum-up-or-down-march-6-2pm-et,Down,0.39,0.4,0.01,0.395,0.3926486486,0.5175565358,4645.22,4330.07,100,8118.22,7744.57,1772823731,CLOB_BOOK
2026-03-06T19:02:11Z,1772823731,76871165663812550761322588615474071902931517921531572365633529117772138723752,xrp-up-or-down-march-6-2pm-et,Up,0.51,0.53,0.02,0.52,0.521888969,0.3948178286,1633.16,2503.33,100,2703.16,3244.33,1772823731,CLOB_BOOK
2026-03-06T19:02:11Z,1772823731,5989222319425208530096625493244969872180540108044038522269239934826828801892,solana-up-or-down-march-6-2pm-et,Down,0.46,0.47,0.01,0.465,0.4616048788,0.5424888302,2866.69,2417.64,90.9090909091,4635.69,4452.64,1772823731,CLOB_BOOK
2026-03-06T19:02:11Z,1772823731,35637801070391585309281248245184294350291414545260807921128519126494476255775,bitcoin-up-or-down-march-6-2pm-et,Down,0.37,0.38,0.01,0.375,0.3797389129,0.661114013,9049.56,4638.79,90.9090909091,13658.46,13509.86,1772823731,CLOB_BOOK
2026-03-06T19:02:11Z,1772823731,108141103146448992288683731106998019573851560549384814626747926830643486174504,ethereum-up-or-down-march-6-2pm-et,Up,0.6,0.61,0.01,0.605,0.6073513514,0.4841676392,4360.07,4645.22,100,7774.57,8118.22,1772823731,CLOB_BOOK
2026-03-06T19:02:13Z,1772823733,35531914449530778203692157539650308378498968905186000490478336619783194020949,bitcoin-up-or-down-march-6-1pm-et,Down,,0.001,,,,0,0,677353.9500000001,,0,680569.7300000001,1772823733,CLOB_BOOK
2026-03-06T19:02:13Z,1772823733,64143571891703401153242308754714439517397464054405527790807580164944483736294,solana-up-or-down-march-6-1pm-et,Up,0.999,,,,,1,637536.24,0,,637925.6800000001,0,1772823733,CLOB_BOOK
2026-03-06T19:02:13Z,1772823733,50213630518181866833234265638404914996318633868766983671832149276478448533182,ethereum-up-or-down-march-6-1pm-et,Up,0.999,,,,,1,587445.3300000001,0,,587854.3700000001,0,1772823733,CLOB_BOOK
2026-03-06T19:02:13Z,1772823733,79886822364947379073964662689073310927127450520910509636512720498042444502050,bitcoin-up-or-down-march-6-1pm-et,Up,0.999,,,,,1,677353.9500000001,0,,680569.7300000001,0,1772823733,CLOB_BOOK
