timestamp_iso,timestamp_epoch,symbol,price,tape_source
2026-03-06T17:49:54Z,1772819394,ETH,1964.65000000,BINANCE_SPOT
2026-03-06T17:49:54Z,1772819394,XRP,1.35080000,BINANCE_SPOT
2026-03-06T17:49:54Z,1772819394,BTC,67967.42000000,BINANCE_SPOT
2026-03-06T17:49:54Z,1772819394,SOL,84.11000000,BINANCE_SPOT
2026-03-06T17:49:57Z,1772819397,ETH,1964.72000000,BINANCE_SPOT
2026-03-06T17:49:57Z,1772819397,XRP,1.35080000,BINANCE_SPOT
2026-03-06T17:49:57Z,1772819397,BTC,67976.43000000,BINANCE_SPOT
2026-03-06T17:49:57Z,1772819397,SOL,84.12000000,BINANCE_SPOT
2026-03-06T17:49:59Z,1772819399,ETH,1965.15000000,BINANCE_SPOT
2026-03-06T17:49:59Z,1772819399,XRP,1.35080000,BINANCE_SPOT
2026-03-06T17:49:59Z,1772819399,BTC,67980.65000000,BINANCE_SPOT
2026-03-06T17:49:59Z,1772819399,SOL,84.13000000,BINANCE_SPOT
2026-03-06T17:50:01Z,1772819401,ETH,1965.55000000,BINANCE_SPOT
2026-03-06T17:50:01Z,1772819401,XRP,1.35110000,BINANCE_SPOT
2026-03-06T17:50:01Z,1772819401,BTC,68001.97000000,BINANCE_SPOT
2026-03-06T17:50:01Z,1772819401,SOL,84.16000000,BINANCE_SPOT
2026-03-06T17:50:04Z,1772819404,ETH,1965.82000000,BINANCE_SPOT
2026-03-06T17:50:04Z,1772819404,XRP,1.35120000,BINANCE_SPOT
2026-03-06T17:50:04Z,1772819404,BTC,68014.44000000,BINANCE_SPOT
2026-03-06T17:50:04Z,1772819404,SOL,84.16000000,BINANCE_SPOT
2026-03-06T17:50:07Z,1772819407,ETH,1966.09000000,BINANCE_SPOT
2026-03-06T17:50:07Z,1772819407,XRP,1.35130000,BINANCE_SPOT
2026-03-06T17:50:07Z,1772819407,BTC,68031.83000000,BINANCE_SPOT
2026-03-06T17:50:07Z,1772819407,SOL,84.17000000,BINANCE_SPOT
2026-03-06T17:50:09Z,1772819409,ETH,1966.32000000,BINANCE_SPOT
2026-03-06T17:50:09Z,1772819409,XRP,1.35130000,BINANCE_SPOT
2026-03-06T17:50:09Z,1772819409,BTC,68027.13000000,BINANCE_SPOT
2026-03-06T17:50:09Z,1772819409,SOL,84.17000000,BINANCE_SPOT
2026-03-06T17:50:11Z,1772819411,ETH,1965.71000000,BINANCE_SPOT
2026-03-06T17:50:11Z,1772819411,XRP,1.35090000,BINANCE_SPOT
2026-03-06T17:50:11Z,1772819411,BTC,68013.65000000,BINANCE_SPOT
2026-03-06T17:50:11Z,1772819411,SOL,84.16000000,BINANCE_SPOT
2026-03-06T17:50:13Z,1772819413,ETH,1965.99000000,BINANCE_SPOT
2026-03-06T17:50:13Z,1772819413,XRP,1.35090000,BINANCE_SPOT
2026-03-06T17:50:13Z,1772819413,BTC,68020.76000000,BINANCE_SPOT
2026-03-06T17:50:13Z,1772819413,SOL,84.18000000,BINANCE_SPOT
2026-03-06T17:50:15Z,1772819415,ETH,1966.06000000,BINANCE_SPOT
2026-03-06T17:50:15Z,1772819415,XRP,1.35110000,BINANCE_SPOT
2026-03-06T17:50:15Z,1772819415,BTC,68022.10000000,BINANCE_SPOT
2026-03-06T17:50:15Z,1772819415,SOL,84.17000000,BINANCE_SPOT
2026-03-06T17:50:17Z,1772819417,ETH,1966.00000000,BINANCE_SPOT
2026-03-06T17:50:17Z,1772819417,XRP,1.35100000,BINANCE_SPOT
2026-03-06T17:50:17Z,1772819417,BTC,68022.10000000,BINANCE_SPOT
2026-03-06T17:50:17Z,1772819417,SOL,84.17000000,BINANCE_SPOT
2026-03-06T17:50:19Z,1772819419,ETH,1965.93000000,BINANCE_SPOT
2026-03-06T17:50:19Z,1772819419,XRP,1.35100000,BINANCE_SPOT
2026-03-06T17:50:19Z,1772819419,BTC,68017.17000000,BINANCE_SPOT
2026-03-06T17:50:19Z,1772819419,SOL,84.16000000,BINANCE_SPOT
2026-03-06T17:50:21Z,1772819421,ETH,1965.82000000,BINANCE_SPOT
2026-03-06T17:50:21Z,1772819421,XRP,1.35090000,BINANCE_SPOT
2026-03-06T17:50:21Z,1772819421,BTC,68017.18000000,BINANCE_SPOT
2026-03-06T17:50:21Z,1772819421,SOL,84.16000000,BINANCE_SPOT
2026-03-06T17:50:23Z,1772819423,ETH,1965.50000000,BINANCE_SPOT
2026-03-06T17:50:23Z,1772819423,XRP,1.35090000,BINANCE_SPOT
2026-03-06T17:50:23Z,1772819423,BTC,68013.65000000,BINANCE_SPOT
2026-03-06T17:50:23Z,1772819423,SOL,84.16000000,BINANCE_SPOT
2026-03-06T17:50:25Z,1772819425,ETH,1965.34000000,BINANCE_SPOT
2026-03-06T17:50:25Z,1772819425,XRP,1.35090000,BINANCE_SPOT
2026-03-06T17:50:25Z,1772819425,BTC,68013.66000000,BINANCE_SPOT
2026-03-06T17:50:25Z,1772819425,SOL,84.17000000,BINANCE_SPOT
2026-03-06T17:50:28Z,1772819428,ETH,1965.69000000,BINANCE_SPOT
2026-03-06T17:50:28Z,1772819428,XRP,1.35100000,BINANCE_SPOT
2026-03-06T17:50:28Z,1772819428,BTC,68020.12000000,BINANCE_SPOT
2026-03-06T17:50:28Z,1772819428,SOL,84.17000000,BINANCE_SPOT
2026-03-06T17:50:31Z,1772819431,ETH,1965.18000000,BINANCE_SPOT
2026-03-06T17:50:31Z,1772819431,XRP,1.35080000,BINANCE_SPOT
2026-03-06T17:50:31Z,1772819431,BTC,68002.20000000,BINANCE_SPOT
2026-03-06T17:50:31Z,1772819431,SOL,84.15000000,BINANCE_SPOT
2026-03-06T17:50:33Z,1772819433,ETH,1965.18000000,BINANCE_SPOT
2026-03-06T17:50:33Z,1772819433,XRP,1.35090000,BINANCE_SPOT
2026-03-06T17:50:33Z,1772819433,BTC,68008.31000000,BINANCE_SPOT
2026-03-06T17:50:33Z,1772819433,SOL,84.17000000,BINANCE_SPOT
2026-03-06T17:50:35Z,1772819435,ETH,1966.08000000,BINANCE_SPOT
2026-03-06T17:50:35Z,1772819435,XRP,1.35100000,BINANCE_SPOT
2026-03-06T17:50:35Z,1772819435,BTC,68027.12000000,BINANCE_SPOT
